analysis_id,stratum_1,stratum_2,stratum_3,stratum_4,stratum_5,count_value,min_value,max_value,avg_value,stdev_value,median_value,p10_value,p25_value,p75_value,p90_value
906,1759842,8532,,,,1012,0,106,22.9634387351779,17.3514793331196,20,4,9,33,47
906,1768849,8507,,,,66,0,80,16.8939393939394,17.6444620101334,11,1,3,29,43
906,1768849,8532,,,,72,0,69,13.3611111111111,16.5310681092466,5,1,3,17,43
906,1778162,8507,,,,64,0,89,32.25,25.2862971863582,27,3,9,51,73
906,1778162,8532,,,,55,2,80,31.8363636363636,22.2000697666268,32,4,15,47,63
906,19002770,8532,,,,5,3,34,23.4,13.2778010227598,30,3,17,33,34
906,19003953,8507,,,,6,11,78,50.1666666666667,23.6593885522569,55,11,35,62,78
906,19003953,8532,,,,29,0,75,27.3448275862069,22.9506860496104,17,3,8,39,68
906,19010482,8507,,,,4,19,69,33.25,23.8938625313419,22,19,19,23,69
906,19010482,8532,,,,7,19,54,33.5714285714286,12.7260512710102,35,19,22,45,54
906,19016749,8507,,,,3,11,62,36,25.5147016443461,35,11,11,62,62
906,19016749,8532,,,,13,0,75,24.8461538461538,24.7885933238326,17,3,6,36,71
906,19039298,8507,,,,2,35,55,45,14.142135623731,35,35,35,55,55
906,19039298,8532,,,,1,13,13,13,,13,13,13,13,13
906,19059528,8507,,,,1,60,60,60,,60,60,60,60,60
906,19059528,8532,,,,6,3,68,35.3333333333333,23.2780296989815,34,3,17,51,68
906,19078219,8532,,,,4,5,30,14,11.1654228162962,8,5,5,13,30
906,19127890,8532,,,,682,14,33,16.5175953079179,2.50118587330918,16,14,15,18,20
2000906,0.2,,,,,1,,,,,,,,,
907,1174888,,,,,383,0,1,0.00261096605744125326,0.05109761303075959986,0,0,0,0,0
907,1512674,,,,,6,360,360,360.0000000000000000,0,360,360,360,360,360
907,1396131,,,,,6,0,0,0.00000000000000000000,0,0,0,0,0,0
907,1112807,,,,,4364,10,134,25.5421631530705775,19.8634188216414824,14,14,14,28,60
907,19127890,,,,,1179,79,2880,462.3494486853265479,248.181590555409,360,360,360,360,720
907,933724,,,,,810,6,14,8.0790123456790123,2.5311271618323168,7,7,7,7,14
907,1347450,,,,,211,0,1,0.00473933649289099526,0.06884283908215142212,0,0,0,0,0
907,19016749,,,,,16,0,0,0.00000000000000000000,0,0,0,0,0,0
907,1154343,,,,,101,0,7362,1387.9504950495049505,2652.376151213239,0,0,0,0,6360
907,1500211,,,,,57,273,720,371.1052631578947368,68.1043538073653335,360,360,360,360,360
907,920293,,,,,810,6,14,8.0790123456790123,2.5311271618323168,7,7,7,7,14
907,1728416,,,,,1142,5,35,14.4649737302977233,2.7793685480771052,14,14,14,14,14
907,1305058,,,,,14,0,1740,1157.1428571428571429,645.974857470100,1350,0,1200,1560,1680
907,1738521,,,,,540,8,35,14.5240740740740741,2.8722609884196581,14,14,14,14,14
907,740275,,,,,57,0,3440,216.3157894736842105,455.816502784318,161,0,98,203,245
907,1746114,,,,,35,0,0,0.00000000000000000000,0,0,0,0,0,0
907,1539403,,,,,182,0,0,0.00000000000000000000,0,0,0,0,0,0
907,19003953,,,,,35,0,0,0.00000000000000000000,0,0,0,0,0,0
907,967823,,,,,35,0,6,1.1142857142857143,1.4905867098212698,1,0,0,1,1
907,975125,,,,,175,0,1007,15.9200000000000000,75.9071150482122376,14,0,0,21,21
907,19078219,,,,,4,0,0,0.00000000000000000000,0,0,0,0,0,0
907,705944,,,,,66,28,4025,1667.4090909090909091,1202.547769430486,1470,154,588,2565,3295
907,1729720,,,,,2806,0,14,10.0449037776193870,2.0221890438488616,10,7,8,12,13
907,738818,,,,,1993,0,14,10.5393878575012544,3.5138251086486582,14,7,7,14,14
907,1149196,,,,,3,0,0,0.00000000000000000000,0,0,0,0,0,0
907,1153428,,,,,10,0,0,0.00000000000000000000,0,0,0,0,0,0
907,1107830,,,,,8,0,0,0.00000000000000000000,0,0,0,0,0,0
907,1343916,,,,,171,0,1,0.00584795321637426901,0.07647191129018725533,0,0,0,0,0
907,1518198,,,,,3,360,360,360.0000000000000000,0,360,360,360,360,360
907,1515774,,,,,384,114,1440,426.4921875000000000,183.457025912228,360,360,360,360,720
907,1503184,,,,,903,79,1440,419.9080841638981174,158.834918873089,360,360,360,360,720
907,1119510,,,,,1993,0,14,10.5393878575012544,3.5138251086486582,14,7,7,14,14
907,1308738,,,,,16,0,0,0.00000000000000000000,0,0,0,0,0,0
907,836654,,,,,10,0,0,0.00000000000000000000,0,0,0,0,0,0
907,1124957,,,,,306,0,0,0.00000000000000000000,0,0,0,0,0,0
907,1192710,,,,,75,0,0,0.00000000000000000000,0,0,0,0,0,0
907,1150836,,,,,7,0,0,0.00000000000000000000,0,0,0,0,0,0
907,715997,,,,,63,0,0,0.00000000000000000000,0,0,0,0,0,0
907,1741122,,,,,35,0,0,0.00000000000000000000,0,0,0,0,0,0
907,1589505,,,,,42,110,720,361.6190476190476190,69.6307166522783409,360,360,360,360,365
907,1332418,,,,,179,0,0,0.00000000000000000000,0,0,0,0,0,0
907,1713332,,,,,4304,0,329,17.3889405204460967,18.4347333660078023,14,7,7,21,21
907,19002770,,,,,5,0,0,0.00000000000000000000,0,0,0,0,0,0
907,1115008,,,,,1175,0,1740,42.5217021276595745,129.987488575622,21,14,14,35,60
907,1545958,,,,,57,0,1,0.01754385964912280702,0.13245323570650438066,0,0,0,0,0
907,1595799,,,,,70,236,720,430.2285714285714286,146.679792373330,360,360,360,360,720
907,1551099,,,,,165,0,21,0.42424242424242424242,2.7544897167004856,0,0,0,0,0
907,782043,,,,,27,0,0,0.00000000000000000000,0,0,0,0,0,0
907,723013,,,,,90,0,1182,181.1444444444444444,160.110113872593,161,70,104,217,266
907,1778162,,,,,123,10,35,17.4390243902439024,7.1599367401081875,14,14,14,14,35
907,1768849,,,,,145,13,36,15.6551724137931034,5.0461471968787286,14,14,14,14,21
907,753626,,,,,35,0,0,0.00000000000000000000,0,0,0,0,0,0
907,19010482,,,,,27,14,21,17.6296296296296296,3.5642255405212089,21,14,14,21,21
907,1717327,,,,,488,14,35,14.4057377049180328,2.4660586875756235,14,14,14,14,14
907,701322,,,,,67,0,0,0.00000000000000000000,0,0,0,0,0,0
907,1367571,,,,,35,0,0,0.00000000000000000000,0,0,0,0,0,0
907,1150770,,,,,26,0,0,0.00000000000000000000,0,0,0,0,0,0
907,1118084,,,,,1800,0,0,0.00000000000000000000,0,0,0,0,0,0
907,1154029,,,,,8,0,0,0.00000000000000000000,0,0,0,0,0,0
907,1307863,,,,,137,0,0,0.00000000000000000000,0,0,0,0,0,0
907,1149380,,,,,220,0,7362,637.1954545454545455,1921.701370653128,0,0,0,0,0
907,708298,,,,,33,0,0,0.00000000000000000000,0,0,0,0,0,0
907,1129625,,,,,105,0,0,0.00000000000000000000,0,0,0,0,0,0
907,1125315,,,,,13860,0,127,17.1212842712842713,16.2940215496240402,14,7,7,14,30
907,1521369,,,,,974,124,1800,431.8039014373716632,175.132501725146,360,360,360,360,720
907,914335,,,,,142,0,1,0.00704225352112676056,0.08391813582966890811,0,0,0,0,0
907,1124300,,,,,830,0,0,0.00000000000000000000,0,0,0,0,0,0
907,1000560,,,,,35,0,1,0.17142857142857142857,0.38238526043109713879,0,0,0,0,1
907,1557272,,,,,129,0,0,0.00000000000000000000,0,0,0,0,0,0
907,1549786,,,,,459,114,2520,438.3420479302832244,212.804886846298,360,360,360,360,720
907,1110410,,,,,35,0,1,0.17142857142857142857,0.38238526043109713879,0,0,0,0,1
907,1501700,,,,,31,0,0,0.00000000000000000000,0,0,0,0,0,0
907,791967,,,,,1,0,0,0.00000000000000000000,,0,0,0,0,0
907,19059528,,,,,7,0,0,0.00000000000000000000,0,0,0,0,0,0
907,1137529,,,,,119,0,0,0.00000000000000000000,0,0,0,0,0,0
907,1310149,,,,,137,0,0,0.00000000000000000000,0,0,0,0,0,0
907,1322184,,,,,356,0,7917,549.8230337078651685,1441.876373215460,0,0,0,0,2198
907,19039298,,,,,3,0,0,0.00000000000000000000,0,0,0,0,0,0
907,1326303,,,,,137,0,0,0.00000000000000000000,0,0,0,0,0,0
907,1177480,,,,,2148,0,90,29.9157355679702048,21.4342697989799655,21,14,14,35,60
907,1361711,,,,,208,0,20608,1801.4951923076923077,3908.948210953786,0,0,0,1981,6083
907,1309944,,,,,128,0,1,0.00781250000000000000,0.08838834764831844055,0,0,0,0,0
907,1759842,,,,,3851,0,329,17.5084393663983381,19.3720408764702512,14,7,7,21,21
907,1102527,,,,,367,0,0,0.00000000000000000000,0,0,0,0,0,0
907,757627,,,,,83,0,0,0.00000000000000000000,0,0,0,0,0,0
907,1519936,,,,,11,360,720,392.7272727272727273,108.544084047995,360,360,360,360,360
2000907,0.08,,,,,1,,,,,,,,,
1003,,,,,,2694,4,29,12.3819599109131403,3.5025831670441516,12,8,10,15,17
2001003,0.08,,,,,1,,,,,,,,,
1006,0,8507,,,,243,0,103,33.5267489711934,24.7319995592159,32,4,12,52,69
1006,0,8532,,,,173,0,87,32.5838150289017,20.837415292176,32,6,16,46,60
1006,28060,8507,,,,824,0,84,18.0643203883495,17.4394139928042,11,2,5,28,46
1006,28060,8532,,,,853,0,100,16.6799531066823,16.8898539979751,10,2,5,23,43
1006,30753,8507,,,,193,31,44,37.3626943005181,3.07934263054137,37,33,35,40,41
1006,30753,8532,,,,215,31,44,37.9302325581395,3.27975486915391,38,33,35,41,42
1006,78272,8507,,,,321,0,90,24.0685358255452,19.5830357238604,18,3,8,35,54
1006,78272,8532,,,,356,1,97,25.6376404494382,19.7991503316041,19,4,10,38,56
1006,80180,8507,,,,1289,31,47,38.5709852598914,3.21291005657097,39,34,36,41,43
1006,80180,8532,,,,1341,31,47,38.6726323639075,3.40360713043161,39,34,36,41,43
1006,80502,8507,,,,54,60,91,68.4444444444444,9.91028942453183,61,60,60,80,81
1006,80502,8532,,,,117,60,91,69.9487179487179,10.3780655245489,70,60,60,80,90
1006,80809,8507,,,,10,30,61,43.1,9.58528965539267,41,30,39,44,57
1006,80809,8532,,,,8,25,78,50.125,20.1170680908384,41,25,32,65,78
1006,81151,8507,,,,674,0,95,22.3160237388724,18.8957288562743,16,3,7,35,52
1006,81151,8532,,,,683,0,94,22.4187408491947,18.7579988848992,16,3,7,34,50
1006,81893,8507,,,,211,31,45,37.0236966824645,3.20184583414874,37,33,35,39,42
1006,81893,8532,,,,202,31,44,37.2178217821782,3.44279176428948,37,33,35,40,42
1006,133834,8507,,,,24,0,6,1.83333333333333,2.07818203719264,1,0,0,3,5
1006,133834,8532,,,,30,0,5,1.53333333333333,1.54770872545533,1,0,0,2,4
1006,134438,8507,,,,53,18,34,25.8679245283019,4.96153564878803,25,19,22,30,33
1006,134438,8532,,,,60,18,34,25.8166666666667,4.66683817279681,26,19,22,29,33
1006,140673,8507,,,,5,50,73,65,8.74642784226795,67,50,67,68,73
1006,140673,8532,,,,26,53,74,62.3076923076923,7.63030395603861,59,54,55,70,72
1006,192671,8507,,,,237,32,47,39.1223628691983,3.28546586021153,39,35,37,42,44
1006,192671,8532,,,,242,32,46,38.7231404958678,3.28611464079712,39,34,36,41,43
1006,195588,8507,,,,7,57,61,59,1.52752523165195,59,57,58,61,61
1006,195588,8532,,,,282,16,61,36.0815602836879,10.904816937129,35,22,27,44,52
1006,196456,8507,,,,6,11,78,50.1666666666667,23.6593885522569,55,11,35,62,78
1006,196456,8532,,,,29,0,75,27.3448275862069,22.9506860496104,17,3,8,39,68
1006,198199,8532,,,,9,22,57,37.8888888888889,14.146063449282,37,22,23,52,57
1006,198809,8507,,,,6,11,78,50.1666666666667,23.6593885522569,55,11,35,62,78
1006,198809,8532,,,,29,0,75,27.3448275862069,22.9506860496104,17,3,8,39,68
1006,255848,8507,,,,16,53,93,79.1875,12.0787347571396,83,58,72,88,91
1006,255848,8532,,,,36,57,96,81.3611111111111,8.21897726615589,82,70,80,86,90
1006,257012,8507,,,,388,0,94,28.0386597938144,19.2846500192402,25,5,12,40,56
1006,257012,8532,,,,424,0,110,28.8419811320755,19.7305976597036,27,5,13,42,55
1006,258780,8507,,,,23,22,67,38.695652173913,12.4587858105643,38,23,27,48,54
1006,258780,8532,,,,25,22,73,41.68,14.4358350410821,37,24,35,50,61
1006,260139,8507,,,,1243,0,88,14.4666130329847,13.1729901173553,10,2,5,20,33
1006,260139,8532,,,,1300,0,67,15.7407692307692,13.6116159476856,12,2,5,24,37
1006,261325,8507,,,,28,21,81,42.75,17.5301327877331,39,22,27,55,66
1006,261325,8532,,,,49,22,71,43.0408163265306,12.471566300445,41,27,34,52,64
1006,313217,8507,,,,79,47,102,66.5316455696203,13.7233055028317,63,50,55,79,86
1006,313217,8532,,,,58,48,103,68.948275862069,14.3886193012481,65,50,58,80,90
1006,317009,8507,,,,3,21,36,30,7.93725393319377,33,21,21,36,36
1006,317009,8532,,,,2,20,32,26,8.48528137423857,20,20,20,32,32
1006,317576,8507,,,,142,0,108,54.2957746478873,21.4230566891446,56,23,38,70,81
1006,317576,8532,,,,49,3,104,47.8775510204082,26.2715250263643,49,6,28,69,81
1006,321042,8507,,,,66,1,103,38.4848484848485,24.2266492963954,36,7,19,54,74
1006,321042,8532,,,,72,2,87,37.75,20.1534605423234,38,13,23,50,68
1006,372328,8507,,,,995,0,100,4.66331658291457,10.4489855415905,2,0,1,4,6
1006,372328,8532,,,,1030,0,75,3.93495145631068,8.26955036936944,2,0,1,4,6
1006,375671,8507,,,,127,1,106,29.2755905511811,20.9821077085815,26,6,13,40,54
1006,375671,8532,,,,122,1,103,27.7950819672131,18.6077112445841,25,6,12,42,50
1006,378001,8507,,,,406,0,93,27.0320197044335,18.9936041050238,24,4,11,40,54
1006,378001,8532,,,,446,0,95,25.4618834080717,18.5206142069346,22,5,11,37,52
1006,378419,8507,,,,45,68,96,77.1333333333333,5.6108660812586,78,71,73,80,85
1006,378419,8532,,,,72,69,90,77.1666666666667,4.88458339365574,77,71,74,81,83
1006,380378,8507,,,,19,0,73,18.6842105263158,20.083306034778,12,0,7,30,63
1006,380378,8532,,,,11,0,55,24,22.1449768570663,13,0,0,44,54
1006,381316,8507,,,,107,21,102,62.6728971962617,15.965632725311,61,44,51,72,86
1006,381316,8532,,,,111,21,98,56.9099099099099,20.2172516563767,54,29,41,75,83
1006,439777,8507,,,,22,0,82,30.3181818181818,29.4963861606265,18,2,3,59,77
1006,439777,8532,,,,78,0,82,35.5769230769231,19.7816123663413,33,8,23,51,63
1006,440086,8507,,,,174,7,14,10.3850574712644,2.34730339617021,10,7,8,12,14
1006,440086,8532,,,,79,7,14,11.0632911392405,2.15633694712488,11,8,10,13,14
1006,440448,8507,,,,96,1,60,25.2604166666667,16.3798623422444,22,5,12,38,48
1006,440448,8532,,,,61,1,77,26.2786885245902,17.0412549885476,27,4,10,38,45
1006,4001336,8507,,,,37,1,104,26.8108108108108,20.7120976965394,25,4,11,37,53
1006,4001336,8532,,,,33,1,76,27.1212121212121,20.9071721781031,20,4,11,39,53
1006,4027663,8507,,,,401,24,34,29.1072319201995,2.78854309067989,29,25,27,31,33
1006,4027663,8532,,,,401,24,34,29.3815461346633,2.8655817216564,29,25,27,32,34
1006,4029498,8507,,,,45,0,73,14.9111111111111,18.2169030176799,11,0,0,14,51
1006,4029498,8532,,,,31,0,76,25.1935483870968,21.5938561553029,14,1,7,42,55
1006,4035415,8507,,,,30,6,93,30.5666666666667,20.1232124215027,24,8,17,39,51
1006,4035415,8532,,,,52,0,86,33.2692307692308,18.4615290346884,33,10,17,46,55
1006,4043241,8507,,,,9,47,65,56.3333333333333,6.53834841531101,57,47,51,61,65
1006,4043241,8532,,,,10,49,67,57.7,6.1653151672166,56,49,53,63,65
1006,4048171,8507,,,,39,2,6,3.35897435897436,1.18070406041167,3,2,2,4,5
1006,4048171,8532,,,,40,2,5,3.725,1.15442293276438,4,2,3,5,5
1006,4048695,8507,,,,10,5,50,25.4,12.9116656985499,25,5,18,32,32
1006,4048695,8532,,,,13,13,78,42.3846153846154,19.0898684365052,41,13,36,52,69
1006,4051466,8507,,,,45,2,4,3.02222222222222,0.783027019413323,3,2,2,4,4
1006,4051466,8532,,,,51,2,4,3.07843137254902,0.770535846146095,3,2,2,4,4
1006,4056621,8532,,,,33,17,57,36.1212121212121,11.5616758510541,37,20,27,44,53
1006,4059173,8507,,,,211,0,101,27.345971563981,25.6254843462546,15,3,8,47,68
1006,4059173,8532,,,,216,1,108,26.5925925925926,23.1354101041901,17,4,10,38,69
1006,4066995,8507,,,,1,16,16,16,,16,16,16,16,16
1006,4066995,8532,,,,2,19,28,23.5,6.36396103067893,19,19,19,28,28
1006,4084167,8507,,,,57,0,34,6.96491228070175,8.06218003192486,3,0,1,13,17
1006,4084167,8532,,,,59,0,47,6.01694915254237,7.86412966318835,1,1,1,11,15
1006,4094814,8507,,,,20,3,101,33.9,24.2484942560195,26,9,16,45,70
1006,4094814,8532,,,,26,5,59,32,18.0798230079832,35,9,12,45,58
1006,4109685,8507,,,,221,1,97,30.2126696832579,18.9879153584214,27,8,15,44,56
1006,4109685,8532,,,,227,0,79,26.3568281938326,18.7328797256451,24,3,11,38,52
1006,4112343,8507,,,,1284,0,78,13.3473520249221,12.7206658562396,9,1,4,19,32
1006,4112343,8532,,,,1322,0,71,12.7624810892587,12.4820967644933,8,1,4,18,31
1006,4113008,8507,,,,220,1,90,30.5727272727273,19.2662001290827,30,5,15,42,57
1006,4113008,8532,,,,242,1,102,32.2727272727273,20.9706374451224,31,7,14,46,58
1006,4116491,8507,,,,16,57,62,59.8125,1.72119144780585,60,58,58,61,62
1006,4116491,8532,,,,403,16,63,36.151364764268,10.6726235018102,35,22,28,44,52
1006,4132546,8507,,,,12,3,104,28.3333333333333,28.175854696509,15,7,7,37,46
1006,4132546,8532,,,,15,1,75,24.9333333333333,23.6476113764059,16,2,5,41,63
1006,4134304,8507,,,,199,1,98,25.3417085427136,22.2618444037788,16,3,8,39,63
1006,4134304,8532,,,,243,1,90,25.201646090535,23.5192131184047,16,3,8,35,69
1006,4142905,8507,,,,115,1,99,27.2086956521739,24.9552215301144,17,3,9,42,71
1006,4142905,8532,,,,134,1,105,26.9029850746269,24.7589489868231,15,5,8,43,68
1006,4146173,8507,,,,128,1,106,35.7265625,20.3050417864337,36,10,22,46,58
1006,4146173,8532,,,,126,1,107,27.7698412698413,19.653055822813,25,4,10,40,55
1006,4149245,8507,,,,35,2,88,32.3428571428571,22.7969849104745,30,7,12,46,67
1006,4149245,8532,,,,44,1,79,37.1363636363636,20.0285736689743,36,8,22,48,62
1006,4152936,8507,,,,208,0,101,29.9182692307692,20.5952025951877,29,5,11,44,58
1006,4152936,8532,,,,247,1,108,30.9716599190283,21.2058054655995,28,6,14,44,60
1006,4155034,8507,,,,230,1,102,30.0913043478261,20.0151779316654,28,5,14,43,58
1006,4155034,8532,,,,229,1,91,29.8689956331878,20.6695035406853,27,4,12,43,59
1006,4156265,8507,,,,229,1,103,30.8602620087336,21.3949420551935,27,5,14,46,60
1006,4156265,8532,,,,230,1,95,29.7347826086957,19.8939131525253,27,5,15,41,57
1006,4166224,8507,,,,26,1,56,25.2307692307692,18.0428549676767,22,3,10,39,53
1006,4166224,8532,,,,15,1,51,23.6,15.5462443788111,21,4,10,37,45
1006,4218389,8507,,,,348,0,103,29.8362068965517,19.1703769882237,29,6,14,42,57
1006,4218389,8532,,,,360,1,94,29.3027777777778,19.0957123935394,28,5,13,42,55
1006,4230399,8507,,,,60,1,91,33.35,24.4823180745836,28,5,12,49,69
1006,4230399,8532,,,,72,2,109,43.375,29.9739029683311,41,7,15,70,83
1006,4237458,8507,,,,218,1,93,25.5045871559633,22.6164671678837,16,4,9,37,66
1006,4237458,8532,,,,231,0,100,26.9480519480519,24.5903283058318,15,3,8,44,69
1006,4266809,8507,,,,213,32,47,38.3521126760563,3.25387399682966,38,34,36,41,43
1006,4266809,8532,,,,188,32,47,38.8670212765957,3.65904894857954,39,34,36,42,44
1006,4278672,8507,,,,252,1,97,25.8809523809524,23.2307349453544,17,5,8,37,69
1006,4278672,8532,,,,258,0,104,27.562015503876,25.2432144252898,16,4,8,46,69
1006,4280726,8507,,,,13,2,5,3.76923076923077,0.832050294337844,4,3,3,4,5
1006,4280726,8532,,,,12,2,5,3.91666666666667,1.31137217055151,4,2,2,5,5
1006,4283893,8507,,,,398,0,94,28.9371859296482,18.8991376696271,27,5,13,42,55
1006,4283893,8532,,,,435,0,110,28.8574712643678,20.4884570862497,26,4,12,42,57
1006,4285898,8507,,,,186,31,46,38.1075268817204,3.22645271062014,38,34,36,40,43
1006,4285898,8532,,,,189,32,45,38.3068783068783,3.39132267095248,38,34,36,41,43
1006,4294548,8507,,,,368,0,96,29.6576086956522,20.2291274805849,28,5,12,42,57
1006,4294548,8532,,,,418,0,93,29.0406698564593,19.4619661434533,27,4,13,43,56
1006,4296204,8507,,,,166,1,97,30.6024096385542,20.4423445011551,27,4,12,46,57
1006,4296204,8532,,,,193,1,109,30.720207253886,20.5607447568619,27,7,14,44,59
1006,4296205,8507,,,,110,0,82,28.9,19.8918866868707,29,5,12,40,57
1006,4296205,8532,,,,106,1,97,34.6415094339623,20.066170858886,36,8,19,47,60
1006,4299128,8507,,,,13,10,75,45,22.9528502224306,46,12,33,67,69
1006,4299128,8532,,,,11,5,57,26.3636363636364,17.0837509187691,27,8,8,36,52
1006,4310024,8507,,,,180,30,44,36.65,3.1258071583291,37,33,34,39,41
1006,4310024,8532,,,,208,30,44,36.8028846153846,3.4184200302962,37,32,34,39,42
1006,4329847,8507,,,,55,10,103,59.9272727272727,17.4884666179304,61,38,49,71,81
1006,4329847,8532,,,,12,33,83,64.0833333333333,14.2347738963001,62,54,55,70,82
1006,40479422,8507,,,,49,1,77,30.8979591836735,20.2332697328344,30,4,16,45,55
1006,40479422,8532,,,,58,4,80,31.8103448275862,17.8782008755264,32,8,18,43,52
1006,40479768,8507,,,,45,2,98,29.8666666666667,21.8742272590786,25,7,13,43,64
1006,40479768,8532,,,,35,3,102,33.0571428571429,22.0159605969942,30,9,16,48,62
1006,40480160,8507,,,,19,62,99,78.2631578947368,10.733344230135,74,66,70,88,97
1006,40480160,8532,,,,37,64,105,80.054054054054,11.4405369579354,77,67,70,87,100
1006,40481087,8507,,,,1315,0,55,9.05475285171103,8.92510942399855,6,1,3,12,22
1006,40481087,8532,,,,1371,0,69,9.03355215171408,8.47436911076942,6,1,3,13,21
1006,40486433,8507,,,,28,2,5,3.53571428571429,1.17006308336244,3,2,2,5,5
1006,40486433,8532,,,,36,2,5,3.52777777777778,1.1335433978991,3,2,3,5,5
1006,44782520,8507,,,,1,16,16,16,,16,16,16,16,16
1006,44782520,8532,,,,2,19,28,23.5,6.36396103067893,19,19,19,28,28
2001006,0.25,,,,,1,,,,,,,,,
1007,4084167,,,,,161,0,1,0.14906832298136645963,0.35726705914874804066,0,0,0,0,1
1007,4051466,,,,,96,5580,7362,6040.9687500000000000,382.958001081196,5943,5582,5708,6302,6368
1007,317009,,,,,5,1,1,1.00000000000000000000,0,1,1,1,1,1
1007,4048171,,,,,79,1,18979,3453.9873417721518987,4177.942508269090,1,1,1,5842,8480
1007,4266809,,,,,401,1,1,1.00000000000000000000,0,1,1,1,1,1
1007,4109685,,,,,484,1,21,17.1673553719008264,3.5664192407191134,14,14,14,21,21
1007,4142905,,,,,263,30,91,61.2547528517110266,24.0616202869971155,60,30,30,90,90
1007,440086,,,,,253,28,4025,1440.2134387351778656,1179.082570573996,1154,133,350,2200,3295
1007,4296204,,,,,384,1,36,23.8463541666666667,7.8829450196187759,21,14,14,28,35
1007,4056621,,,,,33,1,1,1.00000000000000000000,0,1,1,1,1,1
1007,4329847,,,,,67,1,1,1.00000000000000000000,0,1,1,1,1,1
1007,80809,,,,,18,1,1740,746.2222222222222222,775.858049141917,14,1,1,1500,1680
1007,30753,,,,,408,1,1,1.00000000000000000000,0,1,1,1,1,1
1007,4166224,,,,,41,1,1,1.00000000000000000000,0,1,1,1,1,1
1007,378001,,,,,1013,30,61,44.7788746298124383,15.0011352639258206,30,30,30,60,60
1007,4237458,,,,,492,1,90,60.3048780487804878,25.1333821997709167,60,30,30,90,90
1007,4066995,,,,,3,31,61,41.0000000000000000,17.3205080756887729,31,31,31,61,61
1007,4296205,,,,,229,14,36,25.2838427947598253,7.6852987415654796,28,14,21,35,35
1007,80502,,,,,171,1,1,1.00000000000000000000,0,1,1,1,1,1
1007,313217,,,,,137,1,1,1.00000000000000000000,0,1,1,1,1,1
1007,375671,,,,,265,29,61,42.2264150943396226,14.7771854116634941,30,30,30,60,60
1007,192671,,,,,479,1,1,1.00000000000000000000,0,1,1,1,1,1
1007,133834,,,,,54,1,6468,3768.3888888888888889,2845.940806188183,5108,1,1,6183,6330
1007,4218389,,,,,825,20,36,28.0836363636363636,5.7252240693537182,28,21,21,35,35
1007,40481087,,,,,17268,1,22,14.0762103312485522,5.6964675633399324,14,7,7,21,21
1007,4294548,,,,,939,1,434,66.5740149094781683,62.6043657915810914,49,14,21,91,147
1007,198809,,,,,35,0,1,0.17142857142857142857,0.38238526043109713879,0,0,0,0,1
1007,196456,,,,,35,0,1,0.17142857142857142857,0.38238526043109713879,0,0,0,0,1
1007,4027663,,,,,802,1,1,1.00000000000000000000,0,1,1,1,1,1
1007,4155034,,,,,507,14,21,17.4674556213017751,3.5016125640790083,14,14,14,21,21
1007,381316,,,,,218,1,1,1.00000000000000000000,0,1,1,1,1,1
1007,4132546,,,,,27,1,1,1.00000000000000000000,0,1,1,1,1,1
1007,4001336,,,,,70,1,60,44.6000000000000000,16.6641157468132225,60,30,30,60,60
1007,4134304,,,,,493,1,91,59.2677484787018256,25.5040510571723165,60,30,30,90,90
1007,81151,,,,,1915,1,36,24.2433420365535248,7.7244405305777057,21,14,21,28,35
1007,4283893,,,,,1001,1,441,78.5684315684315684,63.3374893916514695,56,21,35,98,154
1007,4094814,,,,,46,1,90,54.2826086956521739,31.7501797324594410,60,1,30,90,90
1007,4116491,,,,,475,1,130,44.7368421052631579,12.0640087227404817,44,34,37,50,54
1007,28060,,,,,2656,1,13,10.0402861445783133,2.0148870966514227,10,7,8,12,13
1007,4280726,,,,,25,1,16144,4228.4000000000000000,5061.893214664516,5112,1,1,5842,13792
1007,440448,,,,,157,1,1,1.00000000000000000000,0,1,1,1,1,1
1007,40480160,,,,,77,30,90,59.2207792207792208,24.8027075010940227,60,30,30,90,90
1007,378419,,,,,117,1,1,1.00000000000000000000,0,1,1,1,1,1
1007,4156265,,,,,497,14,22,17.5975855130784708,3.5090657653563801,21,14,14,21,21
1007,260139,,,,,8184,1,16,10.4773949169110459,3.5046418836933425,8,7,7,14,14
1007,257012,,,,,825,1,13233,166.8969696969696970,1189.977482165606,1,1,1,1,1
1007,258780,,,,,48,1,1,1.00000000000000000000,0,1,1,1,1,1
1007,4278672,,,,,569,1,90,61.1652021089630931,25.3140997495438241,60,30,30,90,90
1007,4029498,,,,,76,1,1,1.00000000000000000000,0,1,1,1,1,1
1007,4035415,,,,,83,30,61,40.8674698795180723,14.5080054304237026,30,30,30,60,60
1007,4113008,,,,,500,1,21,17.5560000000000000,3.5755325289712388,21,14,14,21,21
1007,4146173,,,,,266,29,67,46.0451127819548872,15.2394050602707525,60,30,30,60,60
1007,4149245,,,,,80,30,68,51.8375000000000000,15.3222298588717584,37,37,37,67,67
1007,380378,,,,,30,1,1,1.00000000000000000000,0,1,1,1,1,1
1007,372328,,,,,3561,1,1111,150.4434147711317046,146.712128172249,104,36,64,186,322
1007,40479768,,,,,80,1,67,49.2125000000000000,15.7485733732023880,37,37,37,67,67
1007,140673,,,,,31,1,1,1.00000000000000000000,0,1,1,1,1,1
1007,261325,,,,,77,1,1,1.00000000000000000000,0,1,1,1,1,1
